year,nation,player,player_id,dob,local_team,role,surname,age,wc_played,odis,bat_avg,centuries,bowl_avg,fives
2015,uae,Fahad Al Hashmi,220521,31 July 1982,Rufi Properties Calicut Zamorins,,,,,4,0,0,26.16,0
2015,uae,Amjad Ali,39745,25 September 1979,United Bank Limited,wk,,,,9,43.55,0,,
2015,uae,Shaiman Anwar,43121,15 March 1979,Thrissur Dynamites,,,,,7,21.5,0,,
2015,uae,Nasir Aziz,447290,16 June 1986,Alubond Tigers,,,,,1,,,50,0
2015,uae,Andri Berenger,384817,29 August 1991,Danube Lions,,,,,4,38,0,,
2015,uae,Krishna Chandran,290645,24 August 1984,Dunes Cuisine Kannur Veerans,,,,,6,40.5,0,34.33,0
2015,uae,Manjula Guruge,49013,14 February 1981,NMC,,,,,3,,0,40.2,0
2015,uae,Saqlain Haider,779973,10 August 1987,United Bank Limited,wk,,,,2,28,0,,
2015,uae,Amjad Javed,25613,5 July 1980,Dunes Cuisine Kannur Veerans,,,,,3,5.5,0,62.5,0
2015,uae,Rohan Mustafa,307808,7 October 1988,Danube Lions,,,,,3,17,0,17.6,0
2015,uae,Mohammad Naveed,533862,3 June 1987,None,,,,,6,26,0,58.4,0
2015,uae,Swapnil Patil,447458,15 April 1985,Yogi Group,wk,,,,5,35.66,0,,
2015,uae,Kamran Shahzad,41115,15 April 1984,Al Fara'a CC,,,,,,,,,
2015,west_indies,Jason Holder,391485,5 November 1991,Barbados,c,,,,26,14.72,0,30.21,0
2015,west_indies,Marlon Samuels,52983,5 February 1981,Jamaica,vc,,,,167,33.09,7,45.37,0
2015,west_indies,Sulieman Benn,51248,22 July 1981,Barbados,,,,,31,8.53,0,35.87,0
2015,west_indies,Jonathan Carter,314615,16 November 1987,Barbados,,,,,5,16,0,,
2015,west_indies,Johnson Charles,333066,14 January 1989,Windward Islands,,,,,30,28.96,2,,
2015,west_indies,Sheldon Cottrell,495551,19 August 1989,Jamaica,,,,,2,,0,53.5,0
2015,west_indies,Chris Gayle,51880,21 September 1979,Jamaica,,,,,263,36.85,21,35.7,1
2015,west_indies,Nikita Miller,52622,5 June 1982,Jamaica,,,,,45,18.85,0,36.52,0
2015,west_indies,Denesh Ramdin,52917,13 March 1985,Trinidad and Tobago,wk,,,,120,25.05,2,,
2015,west_indies,Kemar Roach,230553,30 June 1988,Barbados,,,,,64,13.5,0,26.85,3
2015,west_indies,Andre Russell,276298,29 April 1988,Jamaica,,,,,43,28.96,0,32.16,0
2015,west_indies,Darren Sammy,53115,20 December 1983,Windward Islands,,,,,119,24.2,0,45.98,0
2015,west_indies,Lendl Simmons,53116,25 January 1985,Trinidad and Tobago,,,,,61,31.31,1,160,0
2015,west_indies,Dwayne Smith,53118,12 April 1983,Barbados,,,,,99,18.8,0,37.63,1
2015,west_indies,Jerome Taylor,53191,22 June 1984,Jamaica,,,,,72,8.03,0,28.14,1
2015,zimbabwe,Elton Chigumbura,55343,14 March 1986,Mashonaland Eagles,c,,,,169,24.92,0,42.01,0
2015,zimbabwe,Brendan Taylor,55814,6 February 1986,Mid West Rhinos,wk,,,,161,33.27,6,45.11,0
2015,zimbabwe,Regis Chakabva,293831,20 September 1987,Mashonaland Eagles,wk,,,,24,16.19,0,,
2015,zimbabwe,Tendai Chatara,425639,28 February 1991,Mountaineers,,,,,21,15.2,0,34.33,0
2015,zimbabwe,Chamu Chibhabha,55354,6 September 1986,Mashonaland Eagles,,,,,63,21.16,0,54.95,0
2015,zimbabwe,Craig Ervine,55412,19 August 1985,Matabeleland Tuskers,,,,,25,35.1,0,,
2015,zimbabwe,Tafadzwa Kamungozi,235521,8 June 1987,Mid West Rhinos,,,,,11,4.2,0,38.54,0
2015,zimbabwe,Hamilton Masakadza,55608,9 August 1983,Mountaineers,,,,,144,28.29,3,37.88,0
2015,zimbabwe,Stuart Matsikenyeri,55612,3 May 1983,Mountaineers,,,,,112,22.05,0,48.62,0
2015,zimbabwe,Solomon Mire,290462,21 August 1989,Mid West Rhinos,,,,,5,26.8,0,30.66,0
2015,zimbabwe,Tawanda Mupariwa,55652,16 April 1985,Matabeleland Tuskers,,,,,35,8.68,0,26.29,0
2015,zimbabwe,Tinashe Panyangara,55705,21 August 1985,Mid West Rhinos,,,,,38,5.6,0,42.68,0
2015,zimbabwe,Sikandar Raza,299572,24 April 1986,Mashonaland Eagles,,,,,21,28.9,1,47.66,0
2015,zimbabwe,Prosper Utseya,55820,26 March 1985,Mashonaland Eagles,,,,,160,16.89,0,46.5,1
2015,zimbabwe,Sean Williams,55870,26 September 1986,Matabeleland Tuskers,,,,,69,31.26,0,56.95,0
2019,afghanistan,Asghar Afghan,320652,22 December 1987,,c,,,,94,21.79,1,30.33,0
2019,afghanistan,Mohammad Shahzad,419873,31 January 1988,Peshawar Paktia,wk,,,,76,34.35,5,,
2019,afghanistan,Javed Ahmadi,308235,2 January 1992,,,,,,40,25,0,36.75,0
2019,afghanistan,Rahmat Shah,533956,6 July 1993,Mis Ainak Region,,,,,53,36.44,3,33.33,1
2019,afghanistan,Hashmatullah Shahidi,440970,16 March 1991,BandeAmir Dragons,,,,,25,33.75,0,,0
2019,afghanistan,Gulbadin Naib,352048,16 March 1991,Sylhet Sixers,,,,,49,22.93,0,35.64,0
2019,afghanistan,Mohammad Nabi,25913,1 January 1985,Balkh Legends,,,,,106,28.98,1,31.44,0
2019,afghanistan,Najibullah Zadran,524049,28 February 1993,Kandahar,,,,,50,26.92,0,,0
2019,afghanistan,Rashid Khan,42421,20 September 1998,Durban Heat,,,,,29,13.75,0,46.15,0
2019,afghanistan,Aftab Alam,440963,30 November 1992,Speen Ghar Tigers,,,,,20,15.25,0,28.59,0
2019,afghanistan,Mujeeb Ur Rahman,974109,28 March 2001,Brisbane Heat,,,,,23,6.66,0,19.06,1
2019,afghanistan,Ihsanullah,703323,28 September 1997,Boost Region,,,,,16,21.92,0,,
2019,afghanistan,Munir Ahmad,633399,1 February 1996,Amo Region,,,,,,,,,
2019,afghanistan,Samiullah Shenwari,318339,3 February 1987,Paktia,,,,,79,29.37,0,37.22,0
2019,afghanistan,Sayed Shirzad,524050,1 October 1994,Afghan Cheetahs,,,,,,,,,
2019,afghanistan,Wafadar Momand,973945,1 February 2000,BandeAmir Dragons,,,,,,,,,
2019,australia,Tim Paine,7252,8 December 1984,Hobart Hurricanes,c/wk,,,,35,27.81,1,,
2019,australia,Aaron Finch,5334,17 November 1986,Kings XI Punjab,,,,,96,37.56,11,68.5,0
2019,australia,Travis Head,530011,29 December 1993,Worcestershire,,,,,42,34.4,1,61.41,0
2019,australia,Marcus Stoinis,325012,16 August 1989,Kent,,,,,21,42.41,1,43.38,0
2019,australia,Shaun Marsh,6683,9 July 1983,Yorkshire,,,,,60,40.56,6,,
2019,australia,Alex Carey,326434,27 August 1991,Adelaide Strikers,wk,,,,6,33.16,0,,
2019,australia,D'Arcy Short,308798,9 August 1990,Rajasthan Royals,,,,,4,27.66,0,,0
2019,australia,Ashton Agar,505120,14 October 1993,Middlesex,,,,,9,20.57,0,51.75,0
2019,australia,Kane Richardson,272262,12 February 1991,Bowler,,,,,18,9,0,31.62,1
2019,australia,Nathan Lyon,272279,20 November 1987,Worcestershire,,,,,15,16.66,0,36.77,0
2019,australia,Billy Stanlake,533042,4 November 1994,Sunrisers Hyderabad,,,,,6,2,0,39.28,0
2019,australia,Glenn Maxwell,325026,14 October 1988,Delhi Daredevils,,,,,87,32.02,1,40.97,0
2019,australia,Michael Neser,376169,29 March 1990,Kings XI Punjab,,,,,2,4,0,60,0
2019,australia,Jhye Richardson,774223,20 September 1996,"Perth Scorchers,Western Australia",,,,,4,10.5,0,38.71,0
2019,australia,Andrew Tye,459508,12 December 1986,Kings XI Punjab,,,,,7,14.25,0,32.66,1
2019,australia,Josh Hazlewood,288284,8 January 1991,"Sydney Sixers,New South Wales",,,,,44,18.5,0,25.15,3
2019,bangladesh,Mashrafe Mortaza,56007,5 October 1983,"Khulna Division,Rangpur Riders",c,,,,199,14,0,31.65,1
2019,bangladesh,Mushfiqur Rahim,56029,9 June 1987,Nangarhar Leopards,wk,,,,195,34.29,6,,
2019,bangladesh,Liton Das,536936,13 October 1994,"Rangpur Division,Comilla Victorians",wk,,,,21,21.65,1,,
2019,bangladesh,Imrul Kayes,280734,2 February 1987,"Khulna Division,Comilla Victorians",,,,,76,32.83,4,,
2019,bangladesh,Soumya Sarkar,436677,25 February 1993,Kandahar Knights,,,,,35,36.03,2,105,0
2019,bangladesh,Mohammad Mithun,269237,13 February 1990,Rangpur Riders,,,,,12,26.77,0,,
2019,bangladesh,Mahmudullah,56025,4 February 1986,"Dhaka Division,Quetta Gladiators",,,,,165,33.89,3,45.26,0
2019,bangladesh,Ariful Haque,270135,18 November 1992,Barisal Division,,,,,1,,,,0
2019,bangladesh,Mohammad Saifuddin,629070,1 November 1996,,,,,,6,26.66,0,40,0
2019,bangladesh,Abu Hider,56691,14 February 1996,,,,,,,,,,
2019,bangladesh,Nazmul Islam,446810,21 March 1991,"Dhaka Division,Rangpur Riders",,,,,5,7,0,44.8,0
2019,bangladesh,Fazle Mahmud,55893,30 December 1987,,,,,,2,0,0,,0
2019,bangladesh,Mehidy Hasan,629063,25 October 1997,Khulna Division,,,,,19,18.36,0,38.16,0
2019,bangladesh,Mustafizur Rahman,330902,6 September 1995,Rajshahi Kings,,,,,37,10.4,0,20.14,3
2019,bangladesh,Nazmul Hossain Shanto,56056,5 October 1987,"Sylhet Division,Sylhet Royals",,,,,38,4.37,0,31.5,0
2019,bangladesh,Rubel Hossain,300619,1 January 1990,Chittagong Division,,,,,93,4.8,0,32.51,1
2019,england,Jos Buttler,308967,8 September 1990,Lancashire,c/wk,,,,122,39.7,6,,
2019,england,Jason Roy,56831,21 July 1990,Surrey,,,,,,,,,
2019,england,Alex Hales,249866,3 January 1989,Nottinghamshire,,,,,67,37.32,6,,
2019,england,Joe Root,303669,30 December 1990,Yorkshire,,,,,121,51.52,13,64.95,0
2019,england,Ben Stokes,311158,4 June 1991,Durham,,,,,75,36.35,3,41.13,1
2019,england,Moeen Ali,8917,18 June 1987,Worcestershire,,,,,87,26.57,3,44.88,0
2019,england,Sam Curran,662973,3 June 1998,Surrey,,,,,2,8.5,0,45,0
2019,england,Adil Rashid,244497,17 February 1988,Yorkshire,,,,,78,20.56,0,30.42,1
2019,england,Liam Plunkett,19264,6 April 1985,Surrey,,,,,74,20.06,0,29.77,1
2019,england,Tom Curran,550235,12 March 1995,Surrey,,,,,11,71,0,28.61,1
2019,england,Mark Wood,351588,11 January 1990,Durham,,,,,35,8.8,0,48.5,0
2019,england,Eoin Morgan,24598,10 September 1986,Middlesex,,,,,212,38.57,11,,
2019,england,Jonny Bairstow,297433,26 September 1989,Yorkshire,,,,,54,48.02,6,,
2019,england,Joe Denly,12454,16 March 1986,Kent,,,,,9,29.77,0,,
2019,england,Olly Stone,457279,9 October 1993,Warwickshire,,,,,4,,0,97,0
2019,england,Chris Woakes,247235,2 March 1989,Warwickshire,,,,,80,27.34,0,30.64,2
2019,england,Liam Dawson,211855,1 March 1990,Hampshire,,,,,3,7,0,32,0
2019,india,Virat Kohli,253802,5 November 1988,"Delhi,RCB",c,,,,216,59.83,38,166.25,0
2019,india,MS Dhoni,28081,7 July 1981,"Jharkhand,CSK",wk,,,,332,50.11,10,31,0
2019,india,Rohit Sharma,34102,30 April 1987,Mumbai Indians,,,,,193,47.78,21,64.37,0
2019,india,Shikhar Dhawan,28235,5 December 1985,Delhi,,,,,115,45.69,15,,
2019,india,Ambati Rayudu,33141,23 September 1985,"Hyderabad,CSK",,,,,45,51.67,3,37,0
2019,india,Rishabh Pant,931581,4 October 1997,"Delhi,Delhi Capitals",,,,,3,20.5,0,,
2019,india,Bhuvneshwar Kumar,326016,5 February 1990,"Sunrisers Hyderabad,UP",,,,,95,14.66,0,38.22,1
2019,india,Kuldeep Yadav,559235,14 December 1994,"Uttar Pradesh,KKR",,,,,33,20,0,20.07,1
2019,india,Yuzvendra Chahal,430246,23 July 1990,"Haryana,RCB",,,,,34,5.33,0,25.55,1
2019,india,Khaleel Ahmed,942645,5 December 1997,Rajasthan,,,,,6,4,0,24,0
2019,india,Jasprit Bumrah,625383,6 December 1993,"Gujarat,Mumbai Indians",,,,,44,2.75,0,21.01,1
2019,india,Shreyas Iyer,642519,6 December 1994,"Mumbai,Delhi Capitals",,,,,6,42,0,,0
2019,india,Dinesh Karthik,30045,1 June 1985,"Tamil Nadu,KKR",wk,,,,86,30.79,0,,
2019,india,Siddarth Kaul,326017,19 May 1990,"Punjab,Sunrisers Hyderabad",,,,,3,0.5,0,,0
2019,india,Hardik Pandya,625371,11 October 1993,"Baroda,Mumbai Indians",,,,,42,29.13,0,40.95,0
2019,india,Axar Patel,554691,20 January 1994,"Gujarat,Kings XI Punjab",,,,,38,12.92,0,31.31,0
2019,india,Lokesh Rahul,422108,18 April 1992,"Karnataka,Kings XI Punjab",,,,,13,35.22,1,,
2019,india,Suresh Raina,33335,27 November 1986,"Uttar Pradesh,CSK",,,,,226,35.31,5,50.3,0
2019,india,Shardul Thakur,475281,16 October 1991,CSK,,,,,5,22,0,36.33,0
2019,india,Umesh Yadav,376116,25 October 1987,"Vidarbha,RCB",,,,,75,7.9,0,33.63,0
2019,new_zealand,Kane Williamson,277906,8 August 1990,Northern Districts,c,,,,129,46.28,11,34.68,0
2019,new_zealand,Tom Latham,388802,2 April 1992,Durham,wk,,,,77,33.37,4,,
2019,new_zealand,Martin Guptill,226492,30 September 1986,Auckland,,,,,159,42.99,13,24.5,0
2019,new_zealand,Colin Munro,232359,11 March 1987,Auckland,,,,,43,24.92,0,57.28,0
2019,new_zealand,Mark Chapman,438563,27 June 1994,Auckland,,,,,5,40,1,,
2019,new_zealand,Henry Nicholls,539511,15 November 1991,Canterbury,,,,,30,32.15,0,,
2019,new_zealand,Colin de Grandhomme,55395,22 July 1986,Aukland,,,,,22,30.15,0,50.07,0
2019,new_zealand,Mitchell Santner,502714,5 February 1992,,,,,,53,28.55,0,33.91,1
2019,new_zealand,Tim Southee,232364,11 December 1988,Northern Districts,,,,,135,12.43,0,34.39,2
2019,new_zealand,Ish Sodhi,559066,31 October 1992,Northern Districts,,,,,25,6.25,0,37.12,0
2019,new_zealand,Trent Boult,277912,22 July 1989,Northern Districts,,,,,69,10.83,0,25.39,4
2019,new_zealand,Todd Astle,213674,24 September 1986,,,,,,6,34.5,0,21.42,0
2019,new_zealand,Lockie Ferguson,493773,13 June 1991,Auckland,,,,,19,8.8,0,27.78,1
2019,new_zealand,Matt Henry,506612,14 December 1991,Canterbury,,,,,36,18.88,0,25.01,2
2019,new_zealand,Ross Taylor,38699,8 March 1984,Central Districts,,,,,207,47.04,19,,0
2019,pakistan,Sarfraz Ahmed,227760,22 May 1987,Pakistan International Airlines,c/wk,,,,98,33.22,2,,0
2019,pakistan,Fakhar Zaman,512191,10 April 1990,"Lahore Qalandars,Baluchistan",,,,,26,57.95,3,80,0
2019,pakistan,ImamulHaq,568276,12 December 1995,,,,,,16,63,4,,
2019,pakistan,Babar Azam,348144,15 October 1994,"Zarai Taraqiati Bank Ltd,Karachi Kings",,,,,54,51.52,8,,
2019,pakistan,Shoaib Malik,42657,1 February 1982,Multan Sultans,,,,,274,35.35,9,39.11,0
2019,pakistan,Shadab Khan,922943,4 October 1998,Islamabad United,,,,,29,29.87,0,25.02,0
2019,pakistan,Asif Ali,494230,1 October 1991,"Islamabad United,Faisalabad",,,,,11,28.57,0,,
2019,pakistan,Mohammad Nawaz,348148,21 March 1994,"National Bank of Pakistan,Quetta Gladiators",,,,,14,22.11,0,36.43,0
2019,pakistan,Hasan Ali,681305,2 July 1994,Peshawar Zalmi,,,,,41,10.21,0,23.41,3
2019,pakistan,Shaheen Afridi,1072470,6 April 2000,"Khan Research Laboratories,Dhaka Dynamites,Lahore Qalandars",,,,,6,14,0,17.61,0
2019,pakistan,Junaid Khan,259551,24 December 1989,Khulna Titans,,,,,71,4.84,0,27.84,0
2019,pakistan,Faheem Ashraf,681117,16 January 1994,Islamabad United,,,,,16,13,0,22.72,1
2019,pakistan,Haris Sohail,318788,9 January 1989,"Sialkot Stallions,Peshawar Zalmi",,,,,26,43.63,0,50.3,0
2019,pakistan,Mohammad Amir,290948,13 April 1992,Karachi Kings,,,,,46,20.35,0,31.2,0
2019,south_africa,Faf du Plessis,44828,13 July 1984,"Paarl Rocks,Northerns,Titans",c,,,,124,45.12,10,94.5,0
2019,south_africa,Quinton de Kock,379143,17 December 1992,"Titans,Cape Town Blitz",wk,,,,98,44.44,13,,
2019,south_africa,JP Duminy,44932,14 April 1984,Cape Cobras,,,,,192,37.15,4,45.44,0
2019,south_africa,Heinrich Klassen,436757,30 July 1991,"Durban Heat,Northerns,Titans",,,,,12,25.1,0,,
2019,south_africa,David Miller,321777,10 June 1989,"Glamorgan,Dolphins,Durban Heat",,,,,112,38.61,5,,
2019,south_africa,Andile Phehlukwayo,540316,3 March 1996,"Dolphins,Cape Town Blitz",,,,,34,26.9,0,30.81,0
2019,south_africa,Dane Paterson,327947,4 April 1989,"Western Province,Cape Cobras",,,,,3,,,45,0
2019,south_africa,Lungi Ngidi,542023,29 March 1996,"Northerns,Titans",,,,,13,34,0,23.03,0
2019,south_africa,Tabraiz Shamsi,379145,18 February 1990,"Easterns,Titans,RCB",,,,,11,0,0,37.53,0
2019,south_africa,AB de Villiers,44936,17 February 1984,"Northerns,Titans,Tshwane Spartans",wk,,,,228,53.5,25,28.85,0
2019,south_africa,Hashim Amla,43906,31 March 1983,"Cape Cobras,Durban Heat",,,,,169,49.65,26,,
2019,south_africa,Farhaan Behardien,44410,9 October 1983,"Western Province,Titans,Cape Town Blitz",,,,,59,30.68,0,51.35,0
2019,south_africa,Imran Tahir,40618,28 March 1979,Durham,,,,,91,8.23,0,24.33,3
2019,south_africa,Kehav Maharaj,267724,7 February 1990,"KwaZulu-Natal,Dolphins,Durban Heat",,,,,4,12.5,0,27.66,0
2019,south_africa,Morne Morkel,46538,6 October 1984,Surrey,,,,,117,9.24,0,25.32,2
2019,south_africa,Chris Morris,439952,30 April 1987,"Titans,Delhi",,,,,34,19.65,0,40.42,0
2019,south_africa,Wayne Parnell,265564,30 July 1989,Worcestershire,,,,,65,21.16,0,29.12,2
2019,south_africa,Dwaine Pretorius,327830,29 March 1989,"Highveld Lions,Jozi Stars",,,,,14,16.83,0,25.18,0
2019,south_africa,Kagiso Rabada,550215,25 May 1995,Lions,,,,,57,16.5,0,26.1,1
2019,sri_lanka,Dinesh Chandimal,300628,18 November 1989,"Nondescripts Cricket Club,Ruhuna",c/wk,,,,144,32.89,4,,
2019,sri_lanka,Niroshan Dickwella,429754,23 June 1993,Nondescripts Cricket Club,wk,,,,46,33.9,2,,
2019,sri_lanka,Sadeera Samarawickrama,629076,30 August 1995,Colts,wk,,,,6,22,0,,
2019,sri_lanka,Kusal Mendis,629074,2 February 1995,C.C.C,,,,,54,27.72,1,,0
2019,sri_lanka,Dasun Shanaka,437316,9 September 1991,Sinhalese Sports Club,,,,,18,23.21,0,26.14,1
2019,sri_lanka,Thisara Perera,233514,3 April 1989,Wayamba,,,,,145,19.44,0,30.61,4
2019,sri_lanka,Dhananjaya de Silva,465793,6 September 1991,Tamil Union,,,,,27,26.52,0,42.9,0
2019,sri_lanka,Akila Dananjaya,574178,4 October 1993,Wayamba United,,,,,30,15.33,0,26.93,2
2019,sri_lanka,Lakshan Sandakan,429738,10 June 1991,"CCC,Saracens Sports Club,Southern Express CC",,,,,16,4,0,46.18,0
2019,sri_lanka,Kasun Rajitha,499594,1 June 1993,Badureliya Sports Club,,,,,3,,,46,0
2019,sri_lanka,Dushmantha Chameera,552152,11 January 1992,Nondescripts Cricket Club,,,,,22,15.33,0,39,0
2019,sri_lanka,Ammila Aponso,429748,23 June 1993,"Sri Lanka Emerging Team,Ragama Cricket Club",,,,,9,3.33,0,37.7,0
2019,sri_lanka,Nuwan Pradeep,324358,19 October 1986,,,,,,31,4.5,0,39.51,0
2019,sri_lanka,Lasith Malinga,49758,28 August 1983,"Nondescripts,Southern Express",,,,,210,7.02,0,28.71,8
2019,sri_lanka,Upul Tharanga,50747,2 February 1985,"Nondescripts Cricket Club,Ruhuna",,,,,232,34.16,15,,
2019,west_indies,Jason Holder,391485,5 November 1991,"Barbados,Barbados Tridents",,,,,85,26.84,0,33.05,2
2019,west_indies,Shai Hope,581379,10 November 1993,Barbados,,,,,41,40.14,2,,
2019,west_indies,Kieran Powell,252932,6 March 1990,Leeward Islands,,,,,45,23.13,0,,
2019,west_indies,Chandrapaul Hemraj,530811,3 September 1993,Guyana,,,,,4,17.5,0,,0
2019,west_indies,Marlon Samuels,52983,5 February 1981,"Leeward Islands,St Kitts and Nevis Patriots,St Lucia Stars",,,,,204,33.14,10,46.08,0
2019,west_indies,Shimron Hetmyer,670025,26 December 1996,"Guyana,Guyana Amazon Warriors",,,,,17,43.41,3,,
2019,west_indies,Rovman Powell,820351,23 July 1993,"Jamaica,Jamaica Tallawahs",,,,,31,26.16,1,174,0
2019,west_indies,Fabian Allen,670013,7 May 1995,"Jamaica,Jamaica Tallawahs,St Kitts and Nevis Patriots",,,,,3,6.33,0,,0
2019,west_indies,Ashley Nurse,315594,22 December 1988,"Barbados,Montreal Tigers",,,,,40,16.72,0,39.7,0
2019,west_indies,Kemar Roach,230553,30 June 1988,"Barbados,Antigua Hawksbills",,,,,77,14.1,0,28.51,3
2019,west_indies,Obed McCoy,906783,4 January 1997,St Lucia Stars,,,,,2,,0,27.25,0
2019,west_indies,Sunil Ambris,348054,23 March 1993,,,,,,1,,0,,
2019,west_indies,Devendra Bishoo,341593,6 November 1985,Guyana,,,,,34,11.46,0,38.69,0
2019,west_indies,Alzarri Joseph,670031,20 November 1996,"Leeward Islands,St Kitts and Nevis Patriots",,,,,16,34.66,0,34.08,1
2019,west_indies,Keemo Paul,677081,21 February 1998,"Guyana,Guyana Amazon Warriors",,,,,8,9.8,0,50.71,0
2019,west_indies,Oshan Thomas,914567,18 February 1997,"Jamaica,Jamaica Tallawahs",,,,,2,0,0,58,0
